Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
---------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 17:18:16 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file hdl_32_1_1_2/utilization_hier.post_synth.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Synthesized
---------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+------------+------------+---------+------+-------+--------+--------+------+------------+
|               Instance               |           Module           | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|       queues_7                       |              contQueue_385 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|         q                            |                Queue_4_389 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|       queues_8                       |              contQueue_386 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|         q                            |                Queue_4_388 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|       queues_9                       |              contQueue_387 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|         q                            |                    Queue_4 |         48 |          8 |      40 |    0 |     7 |      0 |      0 |    0 |          0 |
|       vcasNetworkUnits_0             |         contAddrNtwUnitCAS |          6 |          6 |       0 |    0 |    68 |      0 |      0 |    0 |          0 |
|     vcas_0                           |         virtContAddrServer |        809 |        753 |      56 |    0 |  1245 |      0 |      0 |    0 |          0 |
|       (vcas_0)                       |         virtContAddrServer |        524 |        524 |       0 |    0 |  1230 |      0 |      0 |    0 |          0 |
|       rdReq__deq                     |                  Queue_292 |         75 |         71 |       4 |    0 |     5 |      0 |      0 |    0 |          0 |
|       wrReqData__deq                 |                Queue_2_293 |        126 |         78 |      48 |    0 |     5 |      0 |      0 |    0 |          0 |
|       wrReq__deq                     |                  Queue_294 |         84 |         80 |       4 |    0 |     5 |      0 |      0 |    0 |          0 |
|   stealSide                          |                  stealSide |      34940 |      34736 |     204 |    0 | 29308 |    224 |     32 |    0 |          0 |
|     stealNW_TQ                       |                 stealNW_TQ |      33007 |      33007 |       0 |    0 | 28751 |    224 |     32 |    0 |          0 |
|       stealNet                       |               stealNetwork |       4482 |       4482 |       0 |    0 |  9193 |      0 |      0 |    0 |          0 |
|         (stealNet)                   |               stealNetwork |          3 |          3 |       0 |    0 |     0 |      0 |      0 |    0 |          0 |
|         ctrlunits_0                  |       stealNetworkCtrlUnit |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_1                  |   stealNetworkCtrlUnit_224 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_10                 |   stealNetworkCtrlUnit_225 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_11                 |   stealNetworkCtrlUnit_226 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_12                 |   stealNetworkCtrlUnit_227 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_13                 |   stealNetworkCtrlUnit_228 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_14                 |   stealNetworkCtrlUnit_229 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_15                 |   stealNetworkCtrlUnit_230 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_16                 |   stealNetworkCtrlUnit_231 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_17                 |   stealNetworkCtrlUnit_232 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_18                 |   stealNetworkCtrlUnit_233 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_19                 |   stealNetworkCtrlUnit_234 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_2                  |   stealNetworkCtrlUnit_235 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_20                 |   stealNetworkCtrlUnit_236 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_21                 |   stealNetworkCtrlUnit_237 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_22                 |   stealNetworkCtrlUnit_238 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_23                 |   stealNetworkCtrlUnit_239 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_24                 |   stealNetworkCtrlUnit_240 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_25                 |   stealNetworkCtrlUnit_241 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_26                 |   stealNetworkCtrlUnit_242 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_27                 |   stealNetworkCtrlUnit_243 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_28                 |   stealNetworkCtrlUnit_244 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_29                 |   stealNetworkCtrlUnit_245 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_3                  |   stealNetworkCtrlUnit_246 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_30                 |   stealNetworkCtrlUnit_247 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_31                 |   stealNetworkCtrlUnit_248 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_32                 |   stealNetworkCtrlUnit_249 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_33                 |   stealNetworkCtrlUnit_250 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_34                 |   stealNetworkCtrlUnit_251 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_4                  |   stealNetworkCtrlUnit_252 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_5                  |   stealNetworkCtrlUnit_253 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_6                  |   stealNetworkCtrlUnit_254 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_7                  |   stealNetworkCtrlUnit_255 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_8                  |   stealNetworkCtrlUnit_256 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         ctrlunits_9                  |   stealNetworkCtrlUnit_257 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |    0 |          0 |
|         dataUnits_0                  |       stealNetworkDataUnit |         63 |         63 |       0 |    0 |   258 |      0 |      0 |    0 |          0 |
|         dataUnits_1                  |   stealNetworkDataUnit_258 |          0 |          0 |       0 |    0 |   259 |      0 |      0 |    0 |          0 |
|         dataUnits_10                 |   stealNetworkDataUnit_259 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_11                 |   stealNetworkDataUnit_260 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_12                 |   stealNetworkDataUnit_261 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_13                 |   stealNetworkDataUnit_262 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_14                 |   stealNetworkDataUnit_263 |        129 |        129 |       0 |    0 |   261 |      0 |      0 |    0 |          0 |
|         dataUnits_15                 |   stealNetworkDataUnit_264 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_16                 |   stealNetworkDataUnit_265 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_17                 |   stealNetworkDataUnit_266 |        129 |        129 |       0 |    0 |   261 |      0 |      0 |    0 |          0 |
|         dataUnits_18                 |   stealNetworkDataUnit_267 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_19                 |   stealNetworkDataUnit_268 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_2                  |   stealNetworkDataUnit_269 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_20                 |   stealNetworkDataUnit_270 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_21                 |   stealNetworkDataUnit_271 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_22                 |   stealNetworkDataUnit_272 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_23                 |   stealNetworkDataUnit_273 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_24                 |   stealNetworkDataUnit_274 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_25                 |   stealNetworkDataUnit_275 |        129 |        129 |       0 |    0 |   261 |      0 |      0 |    0 |          0 |
|         dataUnits_26                 |   stealNetworkDataUnit_276 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_27                 |   stealNetworkDataUnit_277 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_28                 |   stealNetworkDataUnit_278 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
|         dataUnits_29                 |   stealNetworkDataUnit_279 |        129 |        129 |       0 |    0 |   262 |      0 |      0 |    0 |          0 |
