Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 20:37:24 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file hdl_128_1_1_2/utilization_hier.post_pr.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|               Instance               |           Module           | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|       casServers_46                  |        contAddrServer_1227 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_47                  |        contAddrServer_1228 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_48                  |        contAddrServer_1229 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_49                  |        contAddrServer_1230 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_5                   |        contAddrServer_1231 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_50                  |        contAddrServer_1232 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_51                  |        contAddrServer_1233 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_52                  |        contAddrServer_1234 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_53                  |        contAddrServer_1235 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_54                  |        contAddrServer_1236 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_55                  |        contAddrServer_1237 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_56                  |        contAddrServer_1238 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
