Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 17:06:02 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -hierarchical_percentages -file hdl_128_1_1_2/utilization_hier_perc.post_synth.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Synthesized
-----------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+----------------+----------------+--------------+----------+---------------+-------------+------------+----------+------------+
|               Instance               |           Module           |   Total LUTs   |   Logic LUTs   |    LUTRAMs   |   SRLs   |      FFs      |    RAMB36   |   RAMB18   |   URAM   | DSP Blocks |
|         q                            |               Queue_4_1541 |      49(0.01%) |       9(0.01%) |    40(0.01%) | 0(0.00%) |      7(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_98                      |             contQueue_1538 |      49(0.01%) |       9(0.01%) |    40(0.01%) | 0(0.00%) |      7(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |               Queue_4_1540 |      49(0.01%) |       9(0.01%) |    40(0.01%) | 0(0.00%) |      7(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_99                      |             contQueue_1539 |      49(0.01%) |       9(0.01%) |    40(0.01%) | 0(0.00%) |      7(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                    Queue_4 |      49(0.01%) |       9(0.01%) |    40(0.01%) | 0(0.00%) |      7(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       vcasNetworkUnits_0             |         contAddrNtwUnitCAS |       6(0.01%) |       6(0.01%) |     0(0.00%) | 0(0.00%) |     68(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|     vcas_0                           |         virtContAddrServer |     805(0.06%) |     749(0.06%) |    56(0.01%) | 0(0.00%) |   1243(0.05%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (vcas_0)                       |         virtContAddrServer |     520(0.04%) |     520(0.04%) |     0(0.00%) | 0(0.00%) |   1228(0.05%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       rdReq__deq                     |                 Queue_1156 |      75(0.01%) |      71(0.01%) |     4(0.01%) | 0(0.00%) |      5(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReqData__deq                 |               Queue_2_1157 |     126(0.01%) |      78(0.01%) |    48(0.01%) | 0(0.00%) |      5(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReq__deq                     |                 Queue_1158 |      84(0.01%) |      80(0.01%) |     4(0.01%) | 0(0.00%) |      5(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|   stealSide                          |                  stealSide | 132829(10.19%) | 132625(10.17%) |   204(0.03%) | 0(0.00%) | 113162(4.34%) | 896(44.44%) | 128(3.17%) | 0(0.00%) |   0(0.00%) |
|     stealNW_TQ                       |                 stealNW_TQ | 131151(10.06%) | 131151(10.06%) |     0(0.00%) | 0(0.00%) | 112605(4.32%) | 896(44.44%) | 128(3.17%) | 0(0.00%) |   0(0.00%) |
|       (stealNW_TQ)                   |                 stealNW_TQ |      10(0.01%) |      10(0.01%) |     0(0.00%) | 0(0.00%) |      0(0.00%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealNet                       |               stealNetwork |   16958(1.30%) |   16958(1.30%) |     0(0.00%) | 0(0.00%) |  34385(1.32%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_0                  |       stealNetworkCtrlUnit |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_1                  |   stealNetworkCtrlUnit_896 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_10                 |   stealNetworkCtrlUnit_897 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_100                |   stealNetworkCtrlUnit_898 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_101                |   stealNetworkCtrlUnit_899 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_102                |   stealNetworkCtrlUnit_900 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_103                |   stealNetworkCtrlUnit_901 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_104                |   stealNetworkCtrlUnit_902 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_105                |   stealNetworkCtrlUnit_903 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_106                |   stealNetworkCtrlUnit_904 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_107                |   stealNetworkCtrlUnit_905 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_108                |   stealNetworkCtrlUnit_906 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_109                |   stealNetworkCtrlUnit_907 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_11                 |   stealNetworkCtrlUnit_908 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_110                |   stealNetworkCtrlUnit_909 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_111                |   stealNetworkCtrlUnit_910 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_112                |   stealNetworkCtrlUnit_911 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_113                |   stealNetworkCtrlUnit_912 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_114                |   stealNetworkCtrlUnit_913 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_115                |   stealNetworkCtrlUnit_914 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_116                |   stealNetworkCtrlUnit_915 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_117                |   stealNetworkCtrlUnit_916 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_118                |   stealNetworkCtrlUnit_917 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_119                |   stealNetworkCtrlUnit_918 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_12                 |   stealNetworkCtrlUnit_919 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_120                |   stealNetworkCtrlUnit_920 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_121                |   stealNetworkCtrlUnit_921 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_122                |   stealNetworkCtrlUnit_922 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_123                |   stealNetworkCtrlUnit_923 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_124                |   stealNetworkCtrlUnit_924 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_125                |   stealNetworkCtrlUnit_925 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_126                |   stealNetworkCtrlUnit_926 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_127                |   stealNetworkCtrlUnit_927 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_128                |   stealNetworkCtrlUnit_928 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_129                |   stealNetworkCtrlUnit_929 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_13                 |   stealNetworkCtrlUnit_930 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_130                |   stealNetworkCtrlUnit_931 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_14                 |   stealNetworkCtrlUnit_932 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_15                 |   stealNetworkCtrlUnit_933 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_16                 |   stealNetworkCtrlUnit_934 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_17                 |   stealNetworkCtrlUnit_935 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_18                 |   stealNetworkCtrlUnit_936 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_19                 |   stealNetworkCtrlUnit_937 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_2                  |   stealNetworkCtrlUnit_938 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_20                 |   stealNetworkCtrlUnit_939 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_21                 |   stealNetworkCtrlUnit_940 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_22                 |   stealNetworkCtrlUnit_941 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_23                 |   stealNetworkCtrlUnit_942 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_24                 |   stealNetworkCtrlUnit_943 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_25                 |   stealNetworkCtrlUnit_944 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_26                 |   stealNetworkCtrlUnit_945 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_27                 |   stealNetworkCtrlUnit_946 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_28                 |   stealNetworkCtrlUnit_947 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_29                 |   stealNetworkCtrlUnit_948 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_3                  |   stealNetworkCtrlUnit_949 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_30                 |   stealNetworkCtrlUnit_950 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_31                 |   stealNetworkCtrlUnit_951 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_32                 |   stealNetworkCtrlUnit_952 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_33                 |   stealNetworkCtrlUnit_953 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_34                 |   stealNetworkCtrlUnit_954 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_35                 |   stealNetworkCtrlUnit_955 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_36                 |   stealNetworkCtrlUnit_956 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_37                 |   stealNetworkCtrlUnit_957 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_38                 |   stealNetworkCtrlUnit_958 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_39                 |   stealNetworkCtrlUnit_959 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_4                  |   stealNetworkCtrlUnit_960 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_40                 |   stealNetworkCtrlUnit_961 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_41                 |   stealNetworkCtrlUnit_962 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_42                 |   stealNetworkCtrlUnit_963 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_43                 |   stealNetworkCtrlUnit_964 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_44                 |   stealNetworkCtrlUnit_965 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_45                 |   stealNetworkCtrlUnit_966 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_46                 |   stealNetworkCtrlUnit_967 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_47                 |   stealNetworkCtrlUnit_968 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_48                 |   stealNetworkCtrlUnit_969 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_49                 |   stealNetworkCtrlUnit_970 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_5                  |   stealNetworkCtrlUnit_971 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_50                 |   stealNetworkCtrlUnit_972 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_51                 |   stealNetworkCtrlUnit_973 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_52                 |   stealNetworkCtrlUnit_974 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_53                 |   stealNetworkCtrlUnit_975 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_54                 |   stealNetworkCtrlUnit_976 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_55                 |   stealNetworkCtrlUnit_977 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_56                 |   stealNetworkCtrlUnit_978 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_57                 |   stealNetworkCtrlUnit_979 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_58                 |   stealNetworkCtrlUnit_980 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_59                 |   stealNetworkCtrlUnit_981 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_6                  |   stealNetworkCtrlUnit_982 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_60                 |   stealNetworkCtrlUnit_983 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_61                 |   stealNetworkCtrlUnit_984 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_62                 |   stealNetworkCtrlUnit_985 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_63                 |   stealNetworkCtrlUnit_986 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_64                 |   stealNetworkCtrlUnit_987 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_65                 |   stealNetworkCtrlUnit_988 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_66                 |   stealNetworkCtrlUnit_989 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_67                 |   stealNetworkCtrlUnit_990 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_68                 |   stealNetworkCtrlUnit_991 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_69                 |   stealNetworkCtrlUnit_992 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_7                  |   stealNetworkCtrlUnit_993 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_70                 |   stealNetworkCtrlUnit_994 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_71                 |   stealNetworkCtrlUnit_995 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_72                 |   stealNetworkCtrlUnit_996 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_73                 |   stealNetworkCtrlUnit_997 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_74                 |   stealNetworkCtrlUnit_998 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_75                 |   stealNetworkCtrlUnit_999 |       0(0.00%) |       0(0.00%) |     0(0.00%) | 0(0.00%) |      1(0.01%) |    0(0.00%) |   0(0.00%) | 0(0.00%) |   0(0.00%) |
