Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 20:45:53 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -hierarchical_percentages -file hdl_16_1_1_2/utilization_hier_perc.post_pr.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+--------------+--------------+-------------+----------+--------------+------------+-----------+----------+------------+
|               Instance               |           Module           |  Total LUTs  |  Logic LUTs  |   LUTRAMs   |   SRLs   |      FFs     |   RAMB36   |   RAMB18  |   URAM   | DSP Blocks |
|       stealServers_14                |             stealServer_57 |   660(0.05%) |   660(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_15                |             stealServer_58 |   654(0.05%) |   654(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_2                 |             stealServer_59 |   659(0.05%) |   659(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_3                 |             stealServer_60 |   657(0.05%) |   657(0.05%) |    0(0.00%) | 0(0.00%) |   589(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_4                 |             stealServer_61 |   659(0.05%) |   659(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_5                 |             stealServer_62 |   656(0.05%) |   656(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_6                 |             stealServer_63 |   656(0.05%) |   656(0.05%) |    0(0.00%) | 0(0.00%) |   587(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_7                 |             stealServer_64 |   660(0.05%) |   660(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_8                 |             stealServer_65 |   659(0.05%) |   659(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_9                 |             stealServer_66 |   657(0.05%) |   657(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_0                   |                   hw_deque |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_0)               |                   hw_deque |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_110 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_111 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_111 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__14 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_1                   |                hw_deque_67 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_1)               |                hw_deque_67 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_108 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_109 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_109 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__13 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_10                  |                hw_deque_68 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_10)              |                hw_deque_68 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_106 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_107 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_107 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__7 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_11                  |                hw_deque_69 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_11)              |                hw_deque_69 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_104 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_105 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_105 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__6 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_12                  |                hw_deque_70 |   221(0.02%) |   221(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_12)              |                hw_deque_70 |    76(0.01%) |    76(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_102 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_103 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_103 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__15 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_13                  |                hw_deque_71 |   221(0.02%) |   221(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_13)              |                hw_deque_71 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_100 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_101 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_101 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__12 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_14                  |                hw_deque_72 |   221(0.02%) |   221(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_14)              |                hw_deque_72 |    76(0.01%) |    76(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_98 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_99 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_99 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__1 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_15                  |                hw_deque_73 |   223(0.02%) |   223(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_15)              |                hw_deque_73 |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_96 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_97 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_97 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |            xpm_memory_base |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_2                   |                hw_deque_74 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_2)               |                hw_deque_74 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_94 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_95 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_95 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__5 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_3                   |                hw_deque_75 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_3)               |                hw_deque_75 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_92 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_93 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_93 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__4 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_4                   |                hw_deque_76 |   220(0.02%) |   220(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_4)               |                hw_deque_76 |    75(0.01%) |    75(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_90 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_91 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_91 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__3 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_5                   |                hw_deque_77 |   221(0.02%) |   221(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_5)               |                hw_deque_77 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_88 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_89 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_89 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__10 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_6                   |                hw_deque_78 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_6)               |                hw_deque_78 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_86 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_87 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_87 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__11 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_7                   |                hw_deque_79 |   220(0.02%) |   220(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_7)               |                hw_deque_79 |    75(0.01%) |    75(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_84 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_85 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_85 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__2 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_8                   |                hw_deque_80 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_8)               |                hw_deque_80 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |            DualPortBRAM_82 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |       xpm_memory_tdpram_83 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_83 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__9 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_9                   |                hw_deque_81 |   222(0.02%) |   222(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_9)               |                hw_deque_81 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |               DualPortBRAM |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |          xpm_memory_tdpram |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |          xpm_memory_tdpram |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__8 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |   7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|     virtualStealServers_0            |         virtualStealServer |  1944(0.15%) |  1740(0.13%) |  204(0.03%) | 0(0.00%) |   556(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (virtualStealServers_0)        |         virtualStealServer |  1075(0.08%) |  1075(0.08%) |    0(0.00%) | 0(0.00%) |   532(0.02%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       rdReq__deq                     |                      Queue |   138(0.01%) |   134(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       taskQueueBuffer                |                 Queue_3_50 |   442(0.03%) |   294(0.02%) |  148(0.02%) | 0(0.00%) |     9(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReqData__deq                 |                    Queue_2 |   266(0.02%) |   218(0.02%) |   48(0.01%) | 0(0.00%) |     5(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReq__deq                     |                   Queue_51 |    26(0.01%) |    22(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     vssRvm_0                         |              readyValidMem |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|   syncSide                           |                   syncSide |  3205(0.25%) |  2109(0.16%) | 1096(0.18%) | 0(0.00%) |  2971(0.11%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteRvm_0                    |            readyValidMem_2 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     2(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteRvm_1                    |          readyValidMem_2_0 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     2(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteServers_0                |       argRouteVirtServerV2 |   681(0.05%) |   453(0.03%) |  228(0.04%) | 0(0.00%) |   801(0.03%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (argRouteServers_0)            |       argRouteVirtServerV2 |   422(0.03%) |   422(0.03%) |    0(0.00%) | 0(0.00%) |   774(0.03%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addrNtwInQueue                 |                Queue_39_47 |    51(0.01%) |    11(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addressesOfReadyTasks          |                Queue_40_48 |    51(0.01%) |    11(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       readyTasksQueue                |                 Queue_3_49 |   159(0.01%) |    11(0.01%) |  148(0.02%) | 0(0.00%) |     9(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteServers_1                |     argRouteVirtServerV2_1 |   683(0.05%) |   455(0.03%) |  228(0.04%) | 0(0.00%) |   801(0.03%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (argRouteServers_1)            |     argRouteVirtServerV2_1 |   424(0.03%) |   424(0.03%) |    0(0.00%) | 0(0.00%) |   774(0.03%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addrNtwInQueue                 |                   Queue_39 |    50(0.01%) |    10(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |   0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
